=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2023-9-19_20-5-48
====================================================================================
20:5:48 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10377.905273, 5.877183, 2198.681152>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10379.195313, 5.875013, 2200.707764>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.908203, 5.880372, 2200.815918>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.709961, 5.884092, 2200.914551>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.392578, 5.890024, 2201.293213>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.456055, 5.888825, 2201.795410>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.749023, 5.883358, 2203.005615>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.997070, 5.878733, 2204.124512>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.838867, 5.881682, 2204.227295>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.631836, 5.885552, 2206.107666>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.604492, 5.886045, 2206.281006>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.601563, 5.886112, 2206.280518>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.637695, 5.885999, 2206.789307>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.637695, 5.887579, 2207.967285>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.458008, 5.892802, 2209.548584>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.458008, 5.892803, 2209.548584>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.692383, 5.889272, 2209.950928>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10378.921875, 5.885449, 2210.084717>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10379.120117, 5.882014, 2210.068359>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10379.312500, 5.879336, 2210.578369>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10379.683594, 5.874243, 2213.135498>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10380.071289, 5.871409, 2212.993408>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10380.777344, 5.872915, 2213.207275>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10381.219727, 5.873732, 2213.292480>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10381.471680, 5.875539, 2213.834473>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10382.060547, 5.880980, 2215.586670>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10382.109375, 5.881120, 2215.598633>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10383.125000, 5.882882, 2215.775146>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10384.013672, 5.886271, 2217.163330>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10384.450195, 5.887243, 2217.986084>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10384.555664, 5.887269, 2217.928955>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10384.692383, 5.887196, 2217.944580>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10385.620117, 5.887538, 2218.110596>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10385.652344, 5.887509, 2218.116455>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10386.542969, 5.889539, 2219.608154>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10387.118164, 5.891976, 2220.294678>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10387.219727, 5.891912, 2220.285645>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10388.280273, 5.892787, 2221.312744>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10389.628906, 5.896319, 2222.618164>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10389.628906, 5.896319, 2222.618164>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10389.628906, 5.896319, 2222.618164>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10389.953125, 5.897120, 2222.902100>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10390.788086, 5.899192, 2223.633301>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10390.788086, 5.899192, 2223.633301>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10391.919922, 5.902206, 2224.702881>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10392.204102, 5.902761, 2224.916016>)
20:12:8 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10392.963867, 5.904516, 2225.476807>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10394.063477, 5.907229, 2226.341309>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10394.999023, 5.909340, 2227.011719>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10395.179688, 5.909411, 2226.894531>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10395.230469, 5.909370, 2226.816162>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10396.834961, 5.913158, 2228.032227>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10397.096680, 5.913774, 2228.231201>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10397.949219, 5.915482, 2228.657227>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10399.344727, 5.918548, 2229.562256>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10399.854492, 5.919728, 2229.945068>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10400.381836, 5.920986, 2230.348145>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10400.844727, 5.922207, 2230.794434>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10401.176758, 5.923322, 2231.298340>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10402.442383, 5.926504, 2232.445801>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10402.231445, 5.926482, 2232.647949>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10401.996094, 5.926428, 2232.838135>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10403.420898, 5.938567, 2234.698486>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10404.089844, 5.945668, 2235.633057>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10403.850586, 5.943746, 2235.859863>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10403.601563, 5.941757, 2236.101074>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10403.602539, 5.941758, 2236.101074>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10405.340820, 5.961073, 2238.425293>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10405.666016, 5.964697, 2238.872559>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10406.464844, 5.971751, 2240.665527>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10406.917969, 5.975288, 2241.676025>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10406.917969, 5.975290, 2241.676025>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10406.910156, 5.975256, 2241.679932>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10406.841797, 5.974763, 2241.713135>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10407.613281, 5.982328, 2243.578857>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10408.054688, 5.985157, 2244.798340>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10408.189453, 5.983031, 2245.230469>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10408.183594, 5.983015, 2245.232910>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10408.280273, 5.981824, 2245.480713>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10409.305664, 5.969258, 2248.094971>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10409.404297, 5.968048, 2248.344971>)
20:12:9 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10409.404297, 5.968053, 2248.345215>)
20:12:10 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10409.472656, 5.966926, 2248.575439>)
20:12:10 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10409.953125, 5.960678, 2249.854248>)
20:12:10 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10410.647461, 5.965613, 2251.613770>)
20:12:10 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10410.677734, 5.965876, 2251.692627>)
20:12:10 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10410.751953, 5.966533, 2251.885742>)
20:12:10 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10410.935547, 5.968151, 2252.366455>)
20:12:10 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10411.979492, 5.977330, 2255.100586>)
20:12:10 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10411.979492, 5.977330, 2255.100830>)
20:12:10 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10411.979492, 5.977332, 2255.100830>)
20:12:10 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10412.216797, 5.978894, 2255.282471>)
20:12:10 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10412.510742, 5.980017, 2255.642822>)
20:12:10 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10413.483398, 5.984495, 2257.920410>)
20:12:10 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10415.579102, 5.994897, 2260.608398>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10417.666992, 5.999992, 2263.284424>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10417.666992, 5.999992, 2263.284424>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10417.666992, 5.999992, 2263.284424>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10418.928711, 6.000073, 2264.034180>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10418.752930, 7.724705, 2262.212402>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10418.045898, 7.647653, 2261.532715>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10420.404297, 6.000004, 2265.996582>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10420.582031, 5.999996, 2265.850342>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10418.100586, 8.050625, 2261.962891>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10424.137695, 5.999981, 2266.618408>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10423.759766, 6.000013, 2267.137451>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10423.115234, 5.999984, 2268.000488>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10423.178711, 5.999982, 2267.925781>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10424.002930, 5.999988, 2266.695801>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10426.005859, 6.000025, 2268.615723>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10426.541016, 6.000027, 2269.132080>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10426.272461, 6.000007, 2269.500732>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10427.259766, 5.999986, 2270.226807>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10428.777344, 5.999961, 2270.591064>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10428.778320, 5.999989, 2270.590576>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10428.778320, 5.999990, 2270.590332>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10431.065430, 5.999907, 2272.221924>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10431.570313, 5.999890, 2272.581543>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10431.570313, 5.999894, 2272.581055>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10431.570313, 5.999892, 2272.580322>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10432.152344, 5.999526, 2272.994873>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10434.343750, 6.000002, 2274.562988>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10434.337891, 6.000001, 2274.650879>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10434.341797, 5.999967, 2274.758301>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10434.339844, 6.000031, 2274.838623>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10434.338867, 5.999997, 2274.858643>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10434.338867, 6.000000, 2274.858398>)
20:12:11 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10436.000977, 6.000058, 2276.164307>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10437.108398, 5.999993, 2277.095703>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10437.107422, 5.999987, 2277.136963>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10437.108398, 5.999987, 2277.136963>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10438.894531, 6.000004, 2278.578857>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10439.859375, 5.999995, 2279.356201>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10439.871094, 5.999982, 2279.398682>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10439.875977, 5.999981, 2279.415283>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10441.501953, 5.999997, 2280.726807>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10442.610352, 5.999995, 2281.578125>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10444.380859, 6.000009, 2282.864502>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10444.392578, 5.999999, 2282.847900>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10444.901367, 5.999999, 2283.193359>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10445.522461, 6.000018, 2283.670410>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10446.527344, 5.999993, 2284.384521>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10447.285156, 6.000021, 2284.923340>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10448.059570, 6.000018, 2285.481934>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10449.439453, 6.000031, 2286.476563>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10449.439453, 6.000031, 2286.476563>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10449.530273, 5.999995, 2286.541016>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10450.143555, 6.000116, 2286.977539>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10451.840820, 5.999996, 2288.197998>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10452.396484, 6.000002, 2288.599121>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10454.022461, 5.999984, 2289.764404>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10454.733398, 5.999999, 2290.273682>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10455.169922, 6.000002, 2290.590820>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10455.308594, 5.999992, 2290.691162>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10455.388672, 6.000006, 2290.748291>)
20:12:12 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10456.737305, 5.999957, 2291.713135>)
